participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,meta,startTime,endTime,responseMin,responseMax,configHash
"69e0b181e5b5faecfacc22c8","chews-screening-question","10","csq","prolific full","completed","","","","100.00","","How confident are you filling out forms by yourself?","5","","9483","9483","","2026-04-21T16:44:58.042Z","2026-04-21T16:45:07.525Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e0b181e5b5faecfacc22c8","chews-screening-question","10","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":45,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","",""
"69e0b181e5b5faecfacc22c8","familiarity-question","11","fq","prolific full","completed","","","","100.00","","How familiar are you with the medical test results like the ones discussed in the survey?","2","","16755","16755","","2026-04-21T16:45:07.582Z","2026-04-21T16:45:24.337Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e0b181e5b5faecfacc22c8","familiarity-question","11","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":101,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e0b181e5b5faecfacc22c8","disclaimer","12","","prolific full","completed","","","","100.00","","","","","7633","7633","{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}","2026-04-21T16:45:24.385Z","2026-04-21T16:45:32.018Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e0b181e5b5faecfacc22c8","disclaimer","12","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q5","13","res-Q5","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","Approximately what percentage of people had Adeolitis in the year 2000?___%","20","20","24667","24667","{
  ""chartType"": ""line""
}","2026-04-21T16:45:32.068Z","2026-04-21T16:45:56.735Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q5","13","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":94,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q6","14","res-Q6","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","When was the increase in the percentage of people with Adeolitis higher?","Increase was the same in both intervals","Increase was the same in both intervals","58489","58489","{
  ""chartType"": ""line""
}","2026-04-21T16:45:56.777Z","2026-04-21T16:46:55.266Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q6","14","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":270,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q7","15","res-Q7","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","According to your best guess, what will the percentage of people with Adeolitis be in the year 2010?___%","25","24","63868","63868","{
  ""chartType"": ""line""
}","2026-04-21T16:46:55.321Z","2026-04-21T16:47:59.189Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q7","15","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":240,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q8","16","res-Q8","prolific full","completed","","","","100.00","The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.","Of 100 patients with disease X, how many are women? ___ women","40","40","35663","35663","{
  ""chartType"": ""icon""
}","2026-04-21T16:47:59.228Z","2026-04-21T16:48:34.891Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q8","16","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":128,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q9","17","res-Q9","prolific full","completed","","","","100.00","The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.","How many more men than women are there among 100 patients with disease X? ___ men","1.5","20","28486","28486","{
  ""chartType"": ""icon""
}","2026-04-21T16:48:34.926Z","2026-04-21T16:49:03.412Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q9","17","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":42,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q11","18","res-Q11","prolific full","completed","","","","100.00","In the newspaper you see two advertisements, one on page 15 and another on page 17. Each is for a different treatment of psoriasis, and each includes a graph showing the effectiveness of the treatment over time.","Which of the treatments contributes to a larger decrease in the percentage of sick patients?","Nopsorian","Can't say","26431","26431","{
  ""chartType"": ""line""
}","2026-04-21T16:49:03.459Z","2026-04-21T16:49:29.890Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q11","18","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":57,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","",""
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q13","19","res-Q13","prolific full","completed","","","","100.00","Here is some information about cancer therapies.","What is the percentage of cancer patients who die after chemotherapy? ___%","5","5","17777","17777","{
  ""chartType"": ""bar""
}","2026-04-21T16:49:29.951Z","2026-04-21T16:49:47.728Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e0b181e5b5faecfacc22c8","$graph-literacy-scale.components.Q13","19","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":58,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","",""
"69e0b181e5b5faecfacc22c8","thanks","20","","prolific full","completed","","","","100.00","","","","","1945","1945","{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}","2026-04-21T16:49:47.766Z","2026-04-21T16:49:49.711Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e0b181e5b5faecfacc22c8","thanks","20","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","participantTags","","participantTags","prolific full","","","","","","","","[]","","","","","","","","",""
"69e266c172efe398cfc4c52d","introduction","0","prolificId","prolific full","completed","","","","100.00","","Please enter your Prolific ID","69e266c172efe398cfc4c52d","","6812","6812","{
  ""taskId"": ""introduction"",
  ""trackTime"": true
}","2026-04-21T16:36:41.696Z","2026-04-21T16:36:48.508Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","introduction","0","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":21,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","Platelet_slightly_gradient","1","Platelet_slightly_gradient_alarming","prolific full","completed","","","","100.00","","How alarming does this platelet count result feel to you?","3","","342182","208402","{
  ""taskId"": ""Platelet_slightly_gradient"",
  ""trackTime"": true
}","2026-04-21T16:36:48.592Z","2026-04-21T16:42:30.774Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Platelet_slightly_gradient","1","Platelet_slightly_gradient_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this platelet count result?","2","","342182","208402","{
  ""taskId"": ""Platelet_slightly_gradient"",
  ""trackTime"": true
}","2026-04-21T16:36:48.592Z","2026-04-21T16:42:30.774Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Platelet_slightly_gradient","1","Platelet_slightly_gradient_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your platelet count test result?","Go to a hospital or your doctor’s office tomorrow","","342182","208402","{
  ""taskId"": ""Platelet_slightly_gradient"",
  ""trackTime"": true
}","2026-04-21T16:36:48.592Z","2026-04-21T16:42:30.774Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Platelet_slightly_gradient","1","windowEvents","prolific full","","","","","","","","{""focus"":11,""input"":0,""keydown"":4,""keyup"":2,""mousemove"":302,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":22,""visibility"":10}","","","","","","","","",""
"69e266c172efe398cfc4c52d","Platelet_further_gradient","2","Platelet_further_gradient_alarming","prolific full","completed","","","","100.00","","How alarming does this platelet count result feel to you?","5","","124918","47031","{
  ""taskId"": ""Platelet_further_gradient"",
  ""trackTime"": true
}","2026-04-21T16:42:30.894Z","2026-04-21T16:44:35.812Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Platelet_further_gradient","2","Platelet_further_gradient_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this platelet count result?","5","","124918","47031","{
  ""taskId"": ""Platelet_further_gradient"",
  ""trackTime"": true
}","2026-04-21T16:42:30.894Z","2026-04-21T16:44:35.812Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Platelet_further_gradient","2","Platelet_further_gradient_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your platelet count test result?","Go to a hospital immediately","","124918","47031","{
  ""taskId"": ""Platelet_further_gradient"",
  ""trackTime"": true
}","2026-04-21T16:42:30.894Z","2026-04-21T16:44:35.812Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Platelet_further_gradient","2","windowEvents","prolific full","","","","","","","","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":79,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":12,""visibility"":2}","","","","","","","","",""
"69e266c172efe398cfc4c52d","ALT_slightly_gradient","3","ALT_slightly_gradient_alarming","prolific full","completed","","","","100.00","","How alarming does this alanine aminotransferase (ALT) result feel to you?","3","","22766","22766","{
  ""taskId"": ""ALT_slightly_gradient"",
  ""trackTime"": true
}","2026-04-21T16:44:35.911Z","2026-04-21T16:44:58.677Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","ALT_slightly_gradient","3","ALT_slightly_gradient_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this alanine aminotransferase (ALT) result?","4","","22766","22766","{
  ""taskId"": ""ALT_slightly_gradient"",
  ""trackTime"": true
}","2026-04-21T16:44:35.911Z","2026-04-21T16:44:58.677Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","ALT_slightly_gradient","3","ALT_slightly_gradient_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your ALT test result?","Go to a hospital as soon as you can get free later today","","22766","22766","{
  ""taskId"": ""ALT_slightly_gradient"",
  ""trackTime"": true
}","2026-04-21T16:44:35.911Z","2026-04-21T16:44:58.677Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","ALT_slightly_gradient","3","windowEvents","prolific full","","","","","","","","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":74,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","ALT_further_gradient","4","ALT_further_gradient_alarming","prolific full","completed","","","","100.00","","How alarming does this alanine aminotransferase (ALT) result feel to you?","1","","15192","15192","{
  ""taskId"": ""ALT_further_gradient"",
  ""trackTime"": true
}","2026-04-21T16:44:58.769Z","2026-04-21T16:45:13.961Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","ALT_further_gradient","4","ALT_further_gradient_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this alanine aminotransferase (ALT) result?","2","","15192","15192","{
  ""taskId"": ""ALT_further_gradient"",
  ""trackTime"": true
}","2026-04-21T16:44:58.769Z","2026-04-21T16:45:13.961Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","ALT_further_gradient","4","ALT_further_gradient_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your ALT test result?","Talk to your doctor about this test result at your next regular appointment","","15192","15192","{
  ""taskId"": ""ALT_further_gradient"",
  ""trackTime"": true
}","2026-04-21T16:44:58.769Z","2026-04-21T16:45:13.961Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","ALT_further_gradient","4","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":55,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","Creatinine_slightly_gradient","5","Creatinine_slightly_gradient_alarming","prolific full","completed","","","","100.00","","How alarming does this serum creatinine result feel to you?","3","","24564","24564","{
  ""taskId"": ""Creatinine_slightly_gradient"",
  ""trackTime"": true
}","2026-04-21T16:45:14.055Z","2026-04-21T16:45:38.619Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Creatinine_slightly_gradient","5","Creatinine_slightly_gradient_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this serum creatinine result?","2","","24564","24564","{
  ""taskId"": ""Creatinine_slightly_gradient"",
  ""trackTime"": true
}","2026-04-21T16:45:14.055Z","2026-04-21T16:45:38.619Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Creatinine_slightly_gradient","5","Creatinine_slightly_gradient_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your serum creatinine test result?","Talk to your doctor about this test result at your next regular appointment","","24564","24564","{
  ""taskId"": ""Creatinine_slightly_gradient"",
  ""trackTime"": true
}","2026-04-21T16:45:14.055Z","2026-04-21T16:45:38.619Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Creatinine_slightly_gradient","5","windowEvents","prolific full","","","","","","","","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":66,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","Creatinine_further_gradient","6","Creatinine_further_gradient_alarming","prolific full","completed","","","","100.00","","How alarming does this serum creatinine result feel to you?","6","","68161","31333","{
  ""taskId"": ""Creatinine_further_gradient"",
  ""trackTime"": true
}","2026-04-21T16:45:38.716Z","2026-04-21T16:46:46.877Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Creatinine_further_gradient","6","Creatinine_further_gradient_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this serum creatinine result?","5","","68161","31333","{
  ""taskId"": ""Creatinine_further_gradient"",
  ""trackTime"": true
}","2026-04-21T16:45:38.716Z","2026-04-21T16:46:46.877Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Creatinine_further_gradient","6","Creatinine_further_gradient_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your serum creatinine test result?","Go to a hospital immediately","","68161","31333","{
  ""taskId"": ""Creatinine_further_gradient"",
  ""trackTime"": true
}","2026-04-21T16:45:38.716Z","2026-04-21T16:46:46.877Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","Creatinine_further_gradient","6","windowEvents","prolific full","","","","","","","","{""focus"":7,""input"":0,""keydown"":4,""keyup"":2,""mousemove"":73,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":6,""visibility"":2}","","","","","","","","",""
"69e266c172efe398cfc4c52d","final-questions","7","q1","prolific full","completed","","","","100.00","","In your opinion, how well did these images describe the test results?","2","","19277","19277","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:46:46.979Z","2026-04-21T16:47:06.256Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","final-questions","7","q2","prolific full","completed","","","","100.00","","How helpful were these images in helping you to understand the test results?","3","","19277","19277","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:46:46.979Z","2026-04-21T16:47:06.256Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","final-questions","7","q3","prolific full","completed","","","","100.00","","If you were receiving laboratory test results in real life, would you like to see the test results presented using this type of image?","2","","19277","19277","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:46:46.979Z","2026-04-21T16:47:06.256Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","final-questions","7","q4","prolific full","completed","","","","100.00","","How much would you trust what these images are telling you about your health?","4","","19277","19277","{
  ""taskId"": ""final-questions"",
  ""trackTime"": true
}","2026-04-21T16:46:46.979Z","2026-04-21T16:47:06.256Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","final-questions","7","windowEvents","prolific full","","","","","","","","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":76,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":7,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","demographic-questions","8","q1-age","prolific full","completed","","","","100.00","","Please enter your age:","18","","22295","22295","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:47:06.356Z","2026-04-21T16:47:28.651Z","0","100","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","demographic-questions","8","q2-age","prolific full","completed","","","","100.00","","Please select your gender:","Female","","22295","22295","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:47:06.356Z","2026-04-21T16:47:28.651Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","demographic-questions","8","q3-ethnicity","prolific full","completed","","","","100.00","","Please select your ethnicity:","Not Hispanic or Latino","","22295","22295","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:47:06.356Z","2026-04-21T16:47:28.651Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","demographic-questions","8","q4-race","prolific full","completed","","","","100.00","","Please select your race(s):","[""Black or African American""]","","22295","22295","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:47:06.356Z","2026-04-21T16:47:28.651Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","demographic-questions","8","q5-educationlevel","prolific full","completed","","","","100.00","","Please select your highest completed level of education:","High school only","","22295","22295","{
  ""taskId"": ""demographic-questions"",
  ""trackTime"": true
}","2026-04-21T16:47:06.356Z","2026-04-21T16:47:28.651Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","demographic-questions","8","windowEvents","prolific full","","","","","","","","{""focus"":6,""input"":2,""keydown"":2,""keyup"":1,""mousemove"":81,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","subjective-numeracy-scale","9","sns1","prolific full","completed","","","","100.00","","How good are you at working with fractions?","4","","96437","96437","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:47:28.796Z","2026-04-21T16:49:05.233Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","subjective-numeracy-scale","9","sns2","prolific full","completed","","","","100.00","","How good are you at working with percentages?","3","","96437","96437","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:47:28.796Z","2026-04-21T16:49:05.233Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","subjective-numeracy-scale","9","sns3","prolific full","completed","","","","100.00","","How good are you at calculating a 15% tip?","5","","96437","96437","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:47:28.796Z","2026-04-21T16:49:05.233Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","subjective-numeracy-scale","9","sns4","prolific full","completed","","","","100.00","","How good are you at figuring out how much a shirt will cost if it is 25% off?","5","","96437","96437","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:47:28.796Z","2026-04-21T16:49:05.233Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","subjective-numeracy-scale","9","sns5","prolific full","completed","","","","100.00","","When reading the newspaper, how helpful do you find tables and graphs that are parts of a story?","3","","96437","96437","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:47:28.796Z","2026-04-21T16:49:05.233Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","subjective-numeracy-scale","9","sns6","prolific full","completed","","","","100.00","","When people tell you the chance of something happening, do you prefer that they use words (""it rarely happens"") or numbers (""there's a 1% chance"")?","2","","96437","96437","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:47:28.796Z","2026-04-21T16:49:05.233Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","subjective-numeracy-scale","9","sns7","prolific full","completed","","","","100.00","","When you hear a weather forecast, do you prefer predictions using percentages (e.g., ""there will be a 20% chance of rain today"") or predictions using only words (e.g., ""there is a small chance of rain today"")?","3","","96437","96437","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:47:28.796Z","2026-04-21T16:49:05.233Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","subjective-numeracy-scale","9","sns8","prolific full","completed","","","","100.00","","How often do you find numerical information to be useful?","3","","96437","96437","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:47:28.796Z","2026-04-21T16:49:05.233Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","subjective-numeracy-scale","9","windowEvents","prolific full","","","","","","","","{""focus"":10,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":295,""mousedown"":14,""mouseup"":14,""resize"":0,""scroll"":21,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","chews-screening-question","10","csq","prolific full","completed","","","","100.00","","How confident are you filling out forms by yourself?","5","","6297","6297","","2026-04-21T16:49:05.351Z","2026-04-21T16:49:11.648Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","chews-screening-question","10","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","familiarity-question","11","fq","prolific full","completed","","","","100.00","","How familiar are you with the medical test results like the ones discussed in the survey?","3","","8481","8481","","2026-04-21T16:49:11.699Z","2026-04-21T16:49:20.180Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","familiarity-question","11","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","disclaimer","12","","prolific full","completed","","","","100.00","","","","","5904","5904","{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}","2026-04-21T16:49:20.235Z","2026-04-21T16:49:26.139Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","disclaimer","12","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q5","13","res-Q5","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","Approximately what percentage of people had Adeolitis in the year 2000?___%","20","20","28133","28133","{
  ""chartType"": ""line""
}","2026-04-21T16:49:26.183Z","2026-04-21T16:49:54.316Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q5","13","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":56,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"69e266c172efe398cfc4c52d","$graph-literacy-scale.components.Q6","14","res-Q6","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","When was the increase in the percentage of people with Adeolitis higher?","Increase was the same in both intervals","Increase was the same in both intervals","26617","26617","{
  ""chartType"": ""line""
}","2026-04-21T16:49:54.372Z","2026-04-21T16:50:20.989Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
